題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
CMU-106-Q21,FORMAL,False,B,B,維持原答案B,4,4,10,5,questions/Q21.png,c091482e04c9fcdb490c333810981265ac2159230a3399e1fb842ba6fcbfb3a3,L2133,33.4 / Arthropods,L1850,28.6 / Photosynthetic Protists,33.4 / Arthropods：介形綱為甲殼類節肢動物，體型不屬題定nanoplankton範圍。,28.6 / Photosynthetic Protists：其餘列舉包括一些小型光合原生生物，不代表整群每個種均為nano大小。,官方B，釋疑維持並定nano為2–20μm。Ostracoda是介形綱，不是單細胞藻；也不能泛稱所有介形類都是浮游性。題幹「部份物種」須保留，勿把鞭毛蟲／藻類整個分類群都放入同一粒徑。,"614,615,706,710,711,712","663,664,755,759,760,761",Codex /root,CMU-106-R2-Q21
CMU-106-Q22,FORMAL,False,E,E,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,5,5,10,,questions/Q22.png,73fa4dd50a23fb5c792261c00bdadf60be2a5f0003228447560b7737b7b2ea3f,L3039,45.3 / Adrenal Hormones: Response to Stress,L2987,44.5 / Homeostatic Regulation of the Kidney,45.3 / Adrenal Hormones: Response to Stress：腎上腺皮質受損造成糖皮質素與礦物皮質素不足。,44.5 / Homeostatic Regulation of the Kidney：醛固酮對腎臟Na+/K+及體液調節是電解質變化的直接機制。,官方E。原發性皮質不足可見低鈉、高鉀、代謝性酸中毒；皮質醇負回饋減弱使ACTH上升而色素加深。體液量降低可致腎前性氮血症，BUN傾向上升而非E的下降。這是典型病理推理，非每位患者全部表徵必同時出現。,"994,995,1012,1013","1043,1044,1061,1062",Codex /root,CMU-106-R2-Q22
CMU-106-Q23,FORMAL,False,A,A,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,5,5,10,,questions/Q23.png,34f4688f6a641d5f642252e069bd8aea0e2a604a4529fbfede0a35b0d2bd6da7,L1890,29.3 / Origins and Traits of Vascular Plants,L1907,30.1 / Advantages of Reduced Gametophytes,29.3 / Origins and Traits of Vascular Plants：蕨類配子體可自由生活，屬維管植物起源與特徵中的世代比較。,30.1 / Advantages of Reduced Gametophytes：種子植物縮小配子體依賴孢子體，排除其他四個選項。,官方A。常見同孢蕨類有獨立光合的配子體；單子葉、雙子葉、松柏、銀杏均為種子植物，配子體縮小且依附孢子體。題目採典型蕨類比較，並非每種蕨類配子體均相同。,"629,630,637,638","678,679,686,687",Codex /root,CMU-106-R2-Q23
CMU-106-Q24,FORMAL,False,B,B,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,5,5,10,,questions/Q24.png,32e73133a63f17e02033f2e57e5fd1acbd2aa390f5e8e8b4f5ffd93eeb1d460d,L2483,38.1 / Methods of Pollination,,,38.1 / Methods of Pollination：開花時間、顏色、花冠筒與蜜腺位置構成動物授粉症候群。,無另列最小次條目；38.1的Methods of Pollination已是目錄最低層，不另建虛構moth小節。,官方B。夜開白花、深花筒蜜腺適合夜行具長喙的蛾取蜜；蜂與蝶多日間活動，鳥媒花有不同常見特徵。這是依特徵推測最可能授粉者，不是白花一定只能由蛾授粉。,"825,826","874,875",Codex /root,CMU-106-R2-Q24
CMU-106-Q25,FORMAL,False,E,E,維持原答案E,5,5,10,"5,6",questions/Q25.png,bac01973ff6e9ba85cda3cb159666d59f0b0f015d484b8e2af93f069d97c80ca,L1982,31.2 / Asexual Reproduction,L2021,31.5 / Fungi as Mutualists,31.2 / Asexual Reproduction：官方選項聚焦無已知有性期的真菌與無性繁殖。,31.5 / Fungi as Mutualists：地衣真菌與藻類互利關係以及共生伙伴更換用來檢驗C/D。,官方E，釋疑維持。Campbell用「沒有已知有性期」描述不少真菌，並不等於已證實永久失去能力。分生孢子通常無性；地衣是多來源的共生組合，不是一個單系物種群。官方所引33組共生體研究顯示藻類切換及系統樹不一致，反對簡單平行共同分化；不能推成所有形式共同適應一概不存在。,"658,659,667,668,669","707,708,716,717,718",Codex /root,CMU-106-R2-Q25
CMU-106-Q26,FORMAL,False,B,B,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,5,5,10,,questions/Q26.png,2ce2a66003e746fb32b61f606ed0275cb77b34b1c85b6340afc737106aaa9629,L2300,35.3 / Primary Growth of Roots,,,35.3 / Primary Growth of Roots：根尖分生區、伸長區與成熟區的次序直接排除B。,無另列最小次條目；35.3 Primary Growth of Roots有明確分區圖，足以決定分類，不為每個一般排除項擴增次章。,官方B。由根尖向上依次為分裂區、伸長區、成熟／分化區，成熟區並不緊鄰根尖分生組織；根毛通常見於成熟區。單子葉、基本組織與微纖維方向是其他正確的植物結構敘述。,"768,769","817,818",Codex /root,CMU-106-R2-Q26
CMU-106-Q27,FORMAL,False,E,E,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,5,5,10,,questions/Q27.png,84e7eb5ca18e856843191d0a2bd9a7d45b5db7726721589075c3ce1563518d16,L1075,17.4 / Completing and Targeting the Functional Protein,,,17.4 / Completing and Targeting the Functional Protein：訊號胜肽與SRP導引分泌蛋白到ER，是完成與定位蛋白的主題。,無另列最小次條目；17.4定位流程圖與段落支持E並排除A–D；不另假設成熟glucagon仍留原訊號序列。,官方E。升糖素前驅物合成曾帶ER訊號胜肽；SRP先在細胞質辨識胜肽再結合ER受體，切割位在腔側，不是A/B的描述。訊號序列可不同；NLS表示運輸訊號，不能保證所有時刻、所有含NLS蛋白都只在核內。,"352,353,354","401,402,403",Codex /root,CMU-106-R2-Q27
CMU-106-Q28,FORMAL,False,C,C或D,原C，官方更正為C或D，任選其一皆採計,5,5,10,6,questions/Q28.png,c04c734b6f60dd6d6a6f172daf4422b1b20b27a25f138ca3b725ff06f3970ee4,L0611,9.6 / Biosynthesis (Anabolic Pathways),"L0608,L0371",9.6 / The Versatility of Catabolism ; 6.5 / Peroxisomes: Oxidation,9.6 / Biosynthesis (Anabolic Pathways)：糖質新生是以非醣分子合成葡萄糖，屬合成代謝路徑。,9.6 / The Versatility of Catabolism：胺基酸、甘油與脂肪酸的分解入口決定可否淨生糖；6.5 / Peroxisomes: Oxidation：植物glyoxysome能把脂質轉為醣，對應官方放寬D的物種範圍。,官方原C，更正C或D。精胺酸與甘油可生糖；白胺酸、離胺酸在哺乳動物通常純生酮。原題未限定生物，植物可由脂質經乙醛酸循環供糖；動物一般偶數鏈脂肪酸不能淨生糖，但奇數鏈末端propionyl-CoA可進入生糖路徑。因此「動物脂肪酸一律不能」也不精確。,"112,182,183","161,231,232",Codex /root,CMU-106-R2-Q28
CMU-106-Q29,FORMAL,False,D,D,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,6,6,10,,questions/Q29.png,b2fd734636a606d38ea73a43d078cb6cd2af802cd461cd710f27bc271747cbe5,L1062,17.3 / Split Genes and RNA Splicing,L1059,17.3 / Alteration of mRNA Ends,17.3 / Split Genes and RNA Splicing：剪接的兩次轉酯與套索鍵結是D的直接判別。,17.3 / Alteration of mRNA Ends：5′加帽與3′poly-A訊號用於區別剪接與末端加工。,官方D。spliceosome套索是分支A的2′OH接到內含子5′磷酸，形成2′–5′鍵，不是5′–5′。Group I由外源G的3′OH起始，Group II由內部A的2′OH起始；帽為修飾G的5′–5′連結，常見加尾訊號AAUAAA。另實看本地課本345左欄把先合成並加帽端寫成3′，與同頁圖17.11衝突；保留PDF並標為錯字，正確是5′端。,"345,346,347","394,395,396",Codex /root,CMU-106-R2-Q29
CMU-106-Q30,FORMAL,False,B,B或C,原B，官方更正為B或C，任選其一皆採計,6,6,10,6,questions/Q30.png,995415b67b048471097597fecc227dfa26fbe9dcb43cc3f7dc2821452a45c4f6,L3039,45.3 / Adrenal Hormones: Response to Stress,L3004,45.1 / Cellular Hormone Response Pathways,45.3 / Adrenal Hormones: Response to Stress：皮質ACTH／皮質醇與髓質交感神經／腎上腺素的調控差異。,45.1 / Cellular Hormone Response Pathways：脂溶性類固醇與水溶性激素的分泌路徑，核對囊泡儲存錯誤。,官方原B，更正B或C。皮質醇主要因刺激而合成並擴散釋出，不是預存分泌囊泡；髓質腎上腺素的急性釋放由交感節前神經支配，不能照C歸ACTH。胰島素、PTH及多種神經傳遞物質有囊泡釋放。,"1001,1002,1012,1013","1050,1051,1061,1062",Codex /root,CMU-106-R2-Q30
CMU-106-Q31,FORMAL,False,A,A,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,6,6,10,,questions/Q31.png,a63d5551b6269913cef4146afc1b970c38561c527c851b5926c503d81cecf91f,L0582,9.4 / The Pathway of Electron Transport,L0585,9.4 / Chemiosmosis: The Energy-Coupling Mechanism,9.4 / The Pathway of Electron Transport：魚藤酮抑制電子傳遞鏈Complex I，是錯誤選項的機制定位。,9.4 / Chemiosmosis: The Energy-Coupling Mechanism：ATP synthase利用質子驅動力合成ATP，需與Complex I區別。,官方A。魚藤酮主要抑制Complex I，並非直接作用ATP合成酶的典型抑制劑；抑制電子傳遞可間接降低ATP，故A以「直接酶標的」理解才成立。電子傳遞把H+向膜間腔泵送，ATP可經載體輸出；NAD衍自B3、FAD衍自B2。,"174,175,176,177,178","223,224,225,226,227",Codex /root,CMU-106-R2-Q31
CMU-106-Q32,FORMAL,False,C,C,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,6,6,10,,questions/Q32.png,5f5da73824be13b695bcd7efa29d118060b98220922b8396e9c3ee229dfe433c,L0608,9.6 / The Versatility of Catabolism,,,9.6 / The Versatility of Catabolism：不同呼吸底物進入細胞呼吸，需比較醣與脂肪氧化的氣體計量。,無另列最小次條目；數字C可依題設得到，物理量解釋另存；主目是呼吸底物多樣性，不以呼吸道換氣取代細胞氧化計量。,官方C。按題設線性插值0.85=x×1+(1−x)×0.7，x=0.5。但RQ=VCO2/VO2，此x嚴格代表兩底物對耗氧量的權重；不能未經熱量／質量換算便斷言攝入質量或熱量各50%。餐後測值也不必等於這一餐配方。原題「呼吸熵」應為呼吸商，原字保留。,"182,183","231,232",Codex /root,CMU-106-R2-Q32
CMU-106-Q33,FORMAL,False,D,D,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,6,6,10,,questions/Q33.png,c02ec593f3045981420550ccfa7b14d66c88200d7e996690432c9eeb2fd65352,L0611,9.6 / Biosynthesis (Anabolic Pathways),"L0608,L0721",9.6 / The Versatility of Catabolism ; 11.3 / Protein Phosphorylation and Dephosphorylation,9.6 / Biosynthesis (Anabolic Pathways)：ACC產生脂肪酸合成前驅物malonyl-CoA，核心為合成代謝協調。,9.6 / The Versatility of Catabolism：CPT1控制長鏈脂肪酸進入氧化的通道，與合成方向相反；11.3 / Protein Phosphorylation and Dephosphorylation：可逆磷酸化調節ACC活性，另存訊號調控條目。,官方D。malonyl-CoA抑制CPT1而非刺激，避免合成脂肪酸同時大量氧化。ACC催化acetyl-CoA→malonyl-CoA，通常去磷酸化較活躍；cAMP相關調控可促進其抑制性磷酸化，不能說所有磷酸化都活化。Campbell僅支援代謝與磷酸化框架，ACC/CPT1細節由原始研究補充。,"182,183,222,223","231,232,271,272",Codex /root,CMU-106-R2-Q33
