題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
CMU-113-Q19,FORMAL,False,C,A或C,原C，官方更正為A或C,4,4,4,9,questions/Q19.png,6e00ff46be2938d41f0980302dbf1261c7b4af39f1bff2d2071e12c746456202,L2843,42.6 / Control of Breathing in Humans,"L2789,L2974,L2821,L2824",42.3 / Blood Pressure ; 44.4 / From Blood Filtrate to Urine: A Closer Look ; 42.5 / Gills in Aquatic Animals ; 42.5 / Tracheal Systems in Insects,原答案表C及其錯誤命題聚焦CO2與呼吸調節，主歸42.6 Control of Breathing in Humans。,保留42.3脈搏、42.5魚鰓及昆蟲氣管、44.4酸鹼處理，因本題官方認定A與C均錯。,原答案表PDF4列C，釋疑PDF9文字卻稱原公告A，最終均採A或C，兩份來源差異保留。脈搏反映心搏而非呼吸頻率；CO2增加加重呼吸性酸中毒。釋疑說增加通氣是補償，應區分恢復通氣與典型腎性代償保留HCO3−，不能以該句否認腎性代償。,"946,947,930,987,988,940,941","995,996,979,1036,1037,989,990",Codex /root,CMU-113-R2-Q19
CMU-113-Q20,FORMAL,False,D,D,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,4,4,4,,questions/Q20.png,ac84df81e31eb2d34512e5aff21e9ba0c411ccb8a85ac245b564198a72aca0a6,L2924,"43.4 / Exaggerated, Self-Directed, and Diminished Immune Responses",L3381,50.5 / Vertebrate Skeletal Muscle,"本題辨認自體免疫病因，主歸43.4 Exaggerated, Self-Directed, and Diminished Immune Responses。",50.5骨骼肌正文具名myasthenia gravis與ACh受體抗體，為直接疾病機制次條目。,採D。典型重症肌無力為針對神經肌肉接合相關蛋白的自體免疫疾病，題指ACh受體抗體使有效受體/傳遞下降；不是題列肌肉自發性萎縮、遺傳性AChE缺陷或病毒感染。,"970,971,1128,1129","1019,1020,1177,1178",Codex /root,CMU-113-R2-Q20
CMU-113-Q21,FORMAL,False,C,C,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,4,4,4,,questions/Q21.png,3d3153535fcdff580215f4fb028c401d28fd903d766fdbef3e55da9ec0838c54,L2827,42.5 / Lungs,,,表面張力素與肺泡維持是42.5 Lungs的最小條目。,不另列全章細胞生物學；本地正文描述surfactant功能，第二型細胞名稱以OpenStax直接核對。,採C。第二型肺泡細胞合成與分泌肺表面張力素；第一型主要形成薄氣體交換面，巨噬細胞負責清除異物。,"942,943","991,992",Codex /root,CMU-113-R2-Q21
CMU-113-Q22,FORMAL,False,D,D,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,5,5,4,,questions/Q22.png,52249acd7322331551a836c56a47b231e55c7d567e6d8273294fcce0e556e3e2,L0984,15.5 / Inheritance of Organelle Genes,,,核心為LHON母系遺傳，15.5 Inheritance of Organelle Genes正文直接具名LHON。,無必要次章；氧化磷酸化是疾病背景，題目主要辨認遺傳來源。,採D。粒線體DNA缺陷可造成LHON，粒線體通常母系傳遞。人類核染色體為線形DNA，不能與粒線體DNA同稱環狀；此題不是自體隱性或由父親傳來的X連鎖遺傳。,"311,312","360,361",Codex /root,CMU-113-R2-Q22
CMU-113-Q23,FORMAL,False,B,B,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,5,5,4,,questions/Q23.png,4780700ace16b59f7850c71458f900cc90c08dc13ea4c4c7c7aa827861a581f3,L2902,43.3 / Cytotoxic T Cells: A Response to Infected Host Cells,L2886,43.2 / Antigen Recognition by T Cells,感染細胞的I類MHC對應43.3 Cytotoxic T Cells: A Response to Infected Host Cells。,43.2 Antigen Recognition by T Cells提供TCR辨認胜肽-MHC的前提。,採B。感染細胞可呈現內生病毒胜肽於I類MHC，供CD8 T細胞識別；II類MHC主要連到CD4輔助T細胞。初始細胞毒性T細胞完整活化還需要抗原呈現細胞及協同訊號，B是最合適路徑摘要，並非聲稱一個感染細胞單獨足以完整啟動初始T細胞。,"966,967,959,960","1015,1016,1008,1009",Codex /root,CMU-113-R2-Q23
CMU-113-Q24,FORMAL,False,A,A,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,5,5,4,,questions/Q24.png,6a10afc3f6b6194d4f94e12dc3fe445161001c910f25cbbb5202e3b79199cbc5,L0711,11.2 / Intracellular Receptors,L1126,18.2 / Regulation of Transcription Initiation,類固醇受體進入調控DNA的角色直接位於11.2 Intracellular Receptors。,18.2 Regulation of Transcription Initiation含分散基因共同激素反應元件與協同轉錄調控。,採A。典型類固醇-受體複合體可作轉錄因子，調節含適當控制元件的基因；不同於離子通道、翻譯因子或受體酪胺酸激酶的直接作用。,"220,221,375,376","269,270,424,425",Codex /root,CMU-113-R2-Q24
CMU-113-Q25,FORMAL,False,B,B,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,5,5,4,,questions/Q25.png,9e322d4d4351e5c6ea9e7e41c3a93a88d673d6cd4383e995fd8dbbc1da51b0ff,L2853,42.7 / Respiratory Pigments,,,血紅素攜氧功能受氧化改變，主歸42.7 Respiratory Pigments。,無必要次章；亞硝酸鹽造成MetHb的具名毒理機制另引ATSDR，不冒充Campbell正文具名內容。,採B。亞硝酸鹽可將Hb中的Fe2+氧化為Fe3+形成MetHb，降低正常攜氧能力並造成發紺；與胎兒HbF、CO結合HbCO及鐮刀型HbS不同。,"947,948,949","996,997,998",Codex /root,CMU-113-R2-Q25
CMU-113-Q26,FORMAL,False,A,A,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,5,5,4,,questions/Q26.png,87650fd03ce17c0e00aa24924f6eb3ee81c1290e3fef09f3dd508843b16a7c3e,L0850,13.4 / Origins of Genetic Variation Among Offspring,,,自由組合、互換及隨機受精三者同屬13.4 Origins of Genetic Variation Among Offspring。,無另列次條目；三機制在本地TOC同一最小條目，不自行虛構子目錄。,採A。正常蛋白質翻譯是基因表現，不是此題所列產生可遺傳組合變異的機制；其餘三項可重組父母遺傳資訊。,"265,266","314,315",Codex /root,CMU-113-R2-Q26
CMU-113-Q27,FORMAL,False,B,B或D,原B，官方更正為B或D,5,5,4,"9,10",questions/Q27.png,46322950dc85cabd770e04a4f20d840ec9e849218b7358f45d393ad610780a87,L1445,23.2 / The Hardy-Weinberg Equation,L0945,15.2 / Inheritance of X-Linked Genes,已知患病男孩比例推等位基因及女生基因型頻率，計算核心為23.2 The Hardy-Weinberg Equation。,15.2 Inheritance of X-Linked Genes解釋男性半合子患病率為q而非q²。,原B，官方更正B或D。q=10^-4，p=0.9999；女性患病率q²=10^-8，女性帶因率2pq=0.00019998≈2×10^-4，故B、D錯。C依「女孩群體內」分母解讀；若以全部新生兒為分母還需性別比例，原題措辭界線保留。,"490,491,492,299,300","539,540,541,348,349",Codex /root,CMU-113-R2-Q27
CMU-113-Q28,FORMAL,False,C,C,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,6,6,4,,questions/Q28.png,3360209baf5afcc530ac5fa13055022b05eb475a56018f325cf6ff7b4af810b9,L1113,18.1 / Positive Gene Regulation,,,cAMP-CRP促進轉錄是18.1 Positive Gene Regulation的直接例子。,無必要次條目；不把甲基化或差異剪接等干擾選項各加一章。,採C。CRP即CAP，結合cAMP後有助RNA聚合酶在lac啟動子有效起始轉錄；lacI增加是抑制方向，細菌operon不是靠真核型可變剪接調控。,"369,370","418,419",Codex /root,CMU-113-R2-Q28
CMU-113-Q29,FORMAL,False,C,C,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,6,6,4,,questions/Q29.png,b90d2aa998b228fdd9a17199bb93d1b7986996d16cdd97512bf9b3dc49415968,L0724,11.3 / Small Molecules and Ions as Second Messengers,,,IP3、DAG與Ca2+訊號屬11.3 Small Molecules and Ions as Second Messengers。,無必要次章；躁鬱症及鋰鹽是情境，題目要判斷PLC與PKC的先後。,採C。PLC切割膜PIP2生成IP3與DAG；IP3使ER釋鈣，DAG與Ca2+可促進PKC活性。不是PKC生成IP3。題幹對鋰鹽療效的歷史假說不作本輪已證實藥理結論。,"223,224,225","272,273,274",Codex /root,CMU-113-R2-Q29
CMU-113-Q30,FORMAL,False,D,D,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,6,6,4,,questions/Q30.png,49f79f8c1d78f4d10700b7d51f749d7fcf242b297cae2f0392cc566a451d6ee5,L1019,16.2 / Replicating the Ends of DNA Molecules,,,端粒酶與末端複製問題直接對應16.2 Replicating the Ends of DNA Molecules。,無必要次條目；岡崎片段與修復是干擾選項，不能取代末端維持核心。,採D。缺乏端粒維持時，反覆複製可使線性染色體端粒縮短；題目不支持必然癌化，也不是只能合成岡崎片段或必然不能修復嘧啶二聚體。,"328,329","377,378",Codex /root,CMU-113-R2-Q30
CMU-113-Q31,FORMAL,False,C,C,維持原答案C,6,6,4,10,questions/Q31.png,6b7e43540293f9bcb0a69548c64eb3c1010a7e2b4c8913e003d4e7d6b5b15991,L1072,17.4 / Building a Polypeptide,L1059,17.3 / Alteration of mRNA Ends,修正mRNA後判斷核糖體起始結合位置，主歸17.4 Building a Polypeptide。,17.3 Alteration of mRNA Ends直接對應5′cap與poly-A尾畫反及UTR辨識。,官方維持C。原圖1是5′端卻畫AAAAAAA，7是3′端卻畫PPP-m7G；應交換兩端標記，原圖不改。典型真核起始複合體先招募到5′cap附近再掃描到區3 AUG，區3不是最初結合處；區4為編碼區的一部分，AUG本身也屬編碼序列，不能說全部編碼區僅限4。,"350,351,352,345","399,400,401,394",Codex /root,CMU-113-R2-Q31
CMU-113-Q32,FORMAL,False,A,A,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,6,6,4,,questions/Q32.png,d2325984e89e4468f19128b61b2120c31d82df524e0e1f6cb3b5fbfa003b0f2f,L3160,47.3 / Fate Mapping,L0741,11.5 / Apoptosis in the Soil Worm *Caenorhabditis elegans*,約千個細胞且完整譜系已建立，直接對應47.3 Fate Mapping。,11.5線蟲凋亡條目核對D並說明發育命運不只增殖。,採A。C. elegans為多細胞模式動物，透明且細胞譜系可追蹤；成年雌雄同體約959個體細胞（不含生殖細胞），細胞數依性別及階段而異。程序性死亡對正常發育重要，非單細胞或僅一千基因。,"1058,1059,230","1107,1108,279",Codex /root,CMU-113-R2-Q32
CMU-113-Q33,FORMAL,False,C,C,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,6,6,4,,questions/Q33.png,dcd2911c825836752d83091251253b546d5a276a2776a3352522182ba5e67cb2,L0948,15.2 / X Inactivation in Female Mammals,"L0942,L0974",15.2 / The Chromosomal Basis of Sex ; 15.4 / Human Conditions Due to Chromosomal Alterations,三條X中通常兩條失活形成Barr bodies，主歸15.2 X Inactivation in Female Mammals。,同章性別染色體基礎及染色體異常條目提供Y與性染色體非整倍數背景。,採C。依題目的典型染色體性別發育假設，XXXY有Y為男性，Barr body數為X數−1=2；章節標題雖寫Female Mammals，原理同樣用於多X的男性，不因此改掛錯章。,"300,301,298,308,309","349,350,347,357,358",Codex /root,CMU-113-R2-Q33
CMU-113-Q34,FORMAL,False,D,D,維持原答案D,7,7,4,10,questions/Q34.png,49f395f1447ab2427a1bb45b5e97a3f4dad289b34cb365b3e1e325f70e8a803b,L2743,41.5 / Regulation of Energy Storage,L0242,5.2 / Polysaccharides,餐後肌肉肝醣合成與血糖下降直接對應41.5 Regulation of Energy Storage。,5.2 Polysaccharides核對肝醣、amylopectin分枝；45章回饋是較廣框架，正文最直接在41章，故不以45章作主。,官方維持D。肝醣和amylopectin皆分枝，肝醣通常更密；分解由非還原端。肌肉肝醣供自身使用，缺乏葡萄糖-6-磷酸酶不能直接釋游離葡萄糖支援血糖；餐後攝糖合成肌肉肝醣可降低血糖。「肝糖」不表示只能位於肝臟。非還原端與肌肉缺乏G6Pase另以具名教材補足。,"915,916,70,71","964,965,119,120",Codex /root,CMU-113-R2-Q34
CMU-113-Q35,FORMAL,False,D,D,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,7,7,4,,questions/Q35.png,800d91af31659fdf6bbab3f8c95a9395698b496620aa28513f390faf465e8374,L0242,5.2 / Polysaccharides,,,辨識由一種或多種單糖組成的聚醣，直接歸5.2 Polysaccharides。,無必要次條目；細胞外基質只是玻尿酸用途，並非題目測驗要求。,採D。纖維素及肝醣為葡萄糖聚合物，幾丁質為N-acetylglucosamine聚合物；玻尿酸為GlcA與GlcNAc的重複雙糖，屬異質多醣。Campbell提供聚醣框架與前三者，玻尿酸組成由Essentials of Glycobiology補足。,"70,71,72","119,120,121",Codex /root,CMU-113-R2-Q35
CMU-113-Q36,FORMAL,False,A,A,未列於已取得113生物釋疑PDF8–12；依同年度原答案PDF4採計,7,7,4,,questions/Q36.png,8d012476daddf837d6a60840347bfad65e6e0532d3252ba719510a2682cd9ec6,L1199,19.2 / Replicative Cycles of Phages,,,λ溶原週期與原噬菌體狀態直接歸19.2 Replicative Cycles of Phages。,無必要次條目；抑制蛋白與整合在同一條目已直接涵蓋。,採A。原噬菌體隨宿主DNA複製；大部分裂解基因受抑制而非活化，立即大量產生病毒並裂解為裂解週期。λ整合具特定位置機制，不是題稱任意交叉互換。,"402,403,404","451,452,453",Codex /root,CMU-113-R2-Q36
