題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
TCU-112-Q11,FORMAL,False,A,A,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,3,3,1,,questions/Q11.png,171a377f8fc0304279e798e002c2ecc05a33308aa5c12fa75255e33a676fbb46,L1013,16.2 / Proofreading and Repairing DNA,L1088,17.5 / New Mutations and Mutagens,16.2 / Proofreading and Repairing DNA：紫外線造成胸腺嘧啶二聚體，教材以切除修復直接示範。,17.5 / New Mutations and Mutagens：紫外線作物理致突變因子提供成因分類。,官方A。紫外線可使同股相鄰胸腺嘧啶共價連結；可見光、正常複製或泛称污染並非題目特定損傷的標準成因。保留原題損傷名稱，未將二聚體誤判成DNA雙股間連結。,"327,328,360","376,377,409",Codex /root,TCU-112-R2-Q11
TCU-112-Q12,FORMAL,False,D,D,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,3,3,1,,questions/Q12.png,3c6a55cab7e8d40a4be5b0038a7c49934c8002e234205e2c51d4f20056b1e046,L0456,7.4 / Cotransport: Coupled Transport by a Membrane Protein,,,7.4 / Cotransport: Coupled Transport by a Membrane Protein：鈉與葡萄糖共運輸及Na+梯度能量耦合是直接考點。,無另列最小次條目；重看D的阻止Na+結合條件與139頁腸道共運輸，確認能量耦合而非雙向任意獨立流通；補列實讀139頁。,官方D。阻斷Na+結合可阻止此共運輸循環，葡萄糖運輸不獨立於Na+；K+是維持梯度之Na+/K+泵的成員，不等於SGLT也共運K+。教材印刷139確列腸道Na+/glucose cotransporter；分類採真實目錄Cotransport而非自行新增SGLT條目。,"137,138,139","186,187,188",Codex /root,TCU-112-R2-Q12
TCU-112-Q13,FORMAL,False,B,B,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,3,3,1,,questions/Q13.png,16fc91f9edfb03fe8581ec79b6908bcfbe01326100dc8dd0eaaeebcee6b2592a,L1293,"21.1 / The Human Genome Project fostered development of faster, less expensive sequencing techniques",,,"21.1 / The Human Genome Project fostered development of faster, less expensive sequencing techniques：印刷444的群落DNA定序段位於Concept21.1結尾，該概念沒有更小的目錄子項。",無另列最小次條目；實看PDF493左欄metagenomics在Concept Check21.1之前，目錄PDF40顯示21.1無子目，確認以概念本身為最小節點。,官方B。總體基因體學收集同一環境群落的DNA並定序，不是平均表型、少數保守基因或單一物種基因體。正文雖在444頁，仍在21.1的Concept Check之前；不能因同頁開始21.2就誤歸資料庫條目，也不虛構metagenomics目錄葉節點。,"443,444","492,493",Codex /root,TCU-112-R2-Q13
TCU-112-Q14,FORMAL,False,D,D,112年度釋疑維持D,3,3,1,2,questions/Q14.png,4a8f7c0767d95f30e9ef33634696dd7e4a34aade65d41c990248fd58a336c3db,L1107,18.1 / Operons: The Basic Concept,"L1123,L1126,L1139",18.2 / Regulation of Chromatin Structure ; 18.2 / Regulation of Transcription Initiation ; 18.3 / Chromatin Remodeling and Effects on Transcription by ncRNAs,18.1 / Operons: The Basic Concept：正確D直接描述細菌操縱組中多基因共用啟動子。,18.2 / Regulation of Chromatin Structure：A涉及組蛋白乙醯化與DNA甲基化作用差異；18.2 / Regulation of Transcription Initiation：B涉及遠端增強子與轉錄起始；18.3 / Chromatin Remodeling and Effects on Transcription by ncRNAs：C涉及ncRNA對染色質的作用。,官方D，112釋疑PDF2維持。一般組蛋白乙醯化傾向鬆開染色質，DNA甲基化常與抑制轉錄有關；遠端控制元件及ncRNA都可參與調節。同章三個最小次目完整保留，章級不重複計數。,"366,367,371,372,374,375,380","415,416,420,421,423,424,429",Codex /root,TCU-112-R2-Q14
TCU-112-Q15,FORMAL,False,C,C,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,3,3,1,,questions/Q15.png,713dca115beaa2d704394d319d0a8db899f6d53f4fb3a68b4fe2f6581e82231d,L1072,17.4 / Building a Polypeptide,"L1069,L1042",17.4 / Molecular Components of Translation ; 17.1 / The Genetic Code,17.4 / Building a Polypeptide：正確C考延長階段的GTP消耗，屬多肽組裝。,17.4 / Molecular Components of Translation：胺醯tRNA合成酶以ATP進行充電；17.1 / The Genetic Code：遺傳密碼冗餘及Met、Trp單一密碼子解釋選項。,官方C。胺醯tRNA合成酶不是合成tRNA本體，也非以GTP充電；延長的密碼辨認與轉位耗GTP。61個有義密碼子不代表每種胺基酸都有兩個以上密碼子；鐮刀型血球涉及蛋白序列改變，不能說成致病原因是轉錄過程本身出問題。,"340,341,348,349,350,351,352","389,390,397,398,399,400,401",Codex /root,TCU-112-R2-Q15
TCU-112-Q16,FORMAL,False,D,D,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,3,3,1,,questions/Q16.png,904e8ebf0b1f7d1821970d0897eb0d7b8b19134919dff8ae915e6916d4f0f998,L1010,16.2 / DNA Replication: A Closer Look,L1019,16.2 / Replicating the Ends of DNA Molecules,16.2 / DNA Replication: A Closer Look：逐項判斷引子、聚合酶、解旋酶及合成方向。,16.2 / Replicating the Ends of DNA Molecules：端粒縮短與端粒酶例外解釋戊的錯誤。,官方D（丙丁）。Primase造RNA引子；細菌主要延長酶為DNA polymerase III，I主要移除引子並補DNA；解旋需能量，DNA以5′→3′延長。複製並非每次使端粒變長，且DNA pol I／III的命名範圍須限細菌。,"322,323,324,325,326,328,329","371,372,373,374,375,377,378",Codex /root,TCU-112-R2-Q16
TCU-112-Q17,FORMAL,False,C,C,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,3,3,1,,questions/Q17.png,bf202e1d7ea84e81501fc1092ce70ea338e612949530690b02aa8faad5aa1736,L0539,8.5 / Allosteric Regulation of Enzymes,L0614,9.6 / Regulation of Cellular Respiration via Feedback Mechanisms,8.5 / Allosteric Regulation of Enzymes：產物X與酵素異位結合抑制自身生成，直接考異位調控及回饋抑制。,9.6 / Regulation of Cellular Respiration via Feedback Mechanisms：ATP回饋抑制呼吸途徑是D的教材類比。,官方C。負回饋可以由異位抑制達成；協同作用通常指一個受質結合促進其他活性位結合，不是本題產物抑制自身合成。原題跨PDF3–4已拼接，不能漏讀D的ATP敘述。,"160,161,182,183","209,210,231,232",Codex /root,TCU-112-R2-Q17
TCU-112-Q18,FORMAL,False,D,D,112年度釋疑維持D,4,4,1,2,questions/Q18.png,460a12c08ddcd816d781e2d11953e58db26d76e1b8b22c639a1c20a82b183abf,L0211,4.3 / The Chemical Groups Most Important in the Processes of Life,,,4.3 / The Chemical Groups Most Important in the Processes of Life：從兩種固醇完整結構辨認具生物意義的化學基團。,無另列最小次條目；實看兩個固醇結構及Fig4.9；官方D維持，保存通常的限定與A名稱問題。主題仍為生物分子化學基團而非激素生理。,官方D，釋疑PDF2維持。教材印刷62–63區分六種常參與反應的官能基與甲基；甲基影響分子形狀與功能，並非宣稱化學上永不反應。A的氫鍵本身也不是官能基，保留題目用語問題及出題意旨，不改寫原選項。,"62,63,64","111,112,113",Codex /root,TCU-112-R2-Q18
TCU-112-Q19,FORMAL,False,C,C,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q19.png,3a4dd99cbd9b40897725ace005d63022c0d95d8394b7b9bf4b02ce913c4cc3d3,L0895,14.3 / Extending Mendelian Genetics for Two or More Genes,L0885,14.2 / Solving Complex Genetics Problems with the Rules of Probability,14.3 / Extending Mendelian Genetics for Two or More Genes：隱性cc遮蔽B位點色素表現，題目核心為上位作用。,14.2 / Solving Complex Genetics Problems with the Rules of Probability：以分離及乘法法則重算基因型與表型。,官方C是錯誤敘述。依題設BbCc×Bbcc與獨立分配，BBCc、BBcc、BbCc、Bbcc、bbCc、bbcc比例為1:1:2:2:1:1；黃毛含BBcc、Bbcc、bbcc，C漏掉BBcc。黑3/8、棕1/8、黃1/2。教材常以E/e寫相同遮蔽機制，本題C/c原符號保留。,"277,281,282","326,330,331",Codex /root,TCU-112-R2-Q19
TCU-112-Q20,FORMAL,False,B,B,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q20.png,2507bc33934e046e3ede72be6c0003db49007e37cef3ebd37a3a8ecb882c864b,L1445,23.2 / The Hardy-Weinberg Equation,,,23.2 / The Hardy-Weinberg Equation：由隱性表型頻率推回等位基因與基因型頻率。,無另列最小次條目；獨立重算0.04平方根得q0.2，TT640、Tt320、tt40合1000；B確認，不由答案反推計算。,官方B（640）。tt=0.04，q=0.2、p=0.8；TT=p²×1000=640，Tt=2pq×1000=320，tt=40。這是題設Hardy–Weinberg平衡模型，不能把顯性表型96%直接當TT頻率。,"490,491,492","539,540,541",Codex /root,TCU-112-R2-Q20
TCU-112-Q21,FORMAL,False,C,C,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q21.png,b584ae4734d38a1a638ddbb7c3d9348aaf1dd43e576a6ebf310cfe4798004f20,L1215,19.3 / Emerging Viral Diseases,,,19.3 / Emerging Viral Diseases：新興病毒疾病的出現、傳播與範圍變動是主題。,無另列最小次條目；以112年為題設時間，核對同年答案C及RNA、呼吸／蚊媒差異；WHO補查只補教材出版後具名例子，不更新原題時間窗。,官方C（丙丁不正確）。COVID-19與Zika符合題設例子；SARS-CoV-2及Zika均為RNA病毒，COVID-19主要經呼吸粒子傳播，不能概括新興病毒多為DNA或主要靠蚊媒。「最近15年」以112年考試時間為準，不能隨本輪日期平移；抗藥性或範圍增加可為情境，非每一新興疾病必有的定義。,"409,410,411,412","458,459,460,461",Codex /root,TCU-112-R2-Q21
TCU-112-Q22,FORMAL,False,B,B,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q22.png,44a4513e1140c59036344501462fba6aa2f13938e7d55213c29071429ed25e02,L2649,40.3 / Balancing Heat Loss and Gain,L2646,40.3 / Variation in Body Temperature,40.3 / Balancing Heat Loss and Gain：由恆定體溫曲線連到血管舒縮、蒸散等熱量平衡機制。,40.3 / Variation in Body Temperature：區分內溫／外溫的熱源與恆溫／變溫的變動程度。,官方B。X在圖中接近恆定，Y隨時間變動，B為預期的生理調節例子；圖未提供環境溫度、熱來源或汗腺資料，單靠體溫穩定不能證明必為內溫動物，更不能保證一定有汗腺。兩種概念依教材884分開保存。,"883,884,885,886,887,888","932,933,934,935,936,937",Codex /root,TCU-112-R2-Q22
TCU-112-Q23,FORMAL,False,D,D,112年度釋疑維持D,5,5,1,3,questions/Q23.png,e65bdd35f96da62f3d0fecbb93dacff5f7c9005613883c0e39fb9baa4105e9fa,L3036,45.3 / Parathyroid Hormone and Vitamin D: Control of Blood Calcium,,,45.3 / Parathyroid Hormone and Vitamin D: Control of Blood Calcium：高血鈣條件下的降鈣素與副甲狀腺素負回饋。,無另列最小次條目；官方釋疑維持D；C在一般生理可經維生素D間接成立，高血鈣條件與直接／間接不可抹除。教材1011–1012已足確定鈣恆定最小條目。,官方D，釋疑PDF3維持。降鈣素由甲狀腺分泌，可促進鈣沉積骨骼；PTH由副甲狀腺分泌，藉活化維生素D間接促進腸鈣吸收，但高血鈣時應抑制PTH。C的一般作用不能脫離高血鈣題設解讀。成人鈣恆定中降鈣素作用較小，教材1011已有此限定。,"1011,1012","1060,1061",Codex /root,TCU-112-R2-Q23
TCU-112-Q24,FORMAL,False,B,B,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q24.png,86ef65f28cc5aeee3774ab267a5f4a08e6c7c97776ab0ca150a81dfb386863b8,L2746,41.5 / Regulation of Appetite and Consumption,,,41.5 / Regulation of Appetite and Consumption：辨認PYY、ghrelin、leptin及insulin對食慾和能量平衡的角色。,無另列最小次條目；原題為某公司宣稱，依PYY來源與食慾作用辨B；只保存機制判讀，未下益生菌療效結論。,官方B。PYY由小腸等腸道來源釋出、降低食慾；ghrelin主要來自胃且促飢餓，leptin主要來自脂肪。題設益生菌產品是假想機制，不能據此宣稱任何產品已證實減重有效。,"917,918","966,967",Codex /root,TCU-112-R2-Q24
TCU-112-Q25,FORMAL,False,D,D,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q25.png,e6aebdd0a58a0b07d818138b2b5685d71b4ddf237f6326bdf49e721fff596407,L2902,43.3 / Cytotoxic T Cells: A Response to Infected Host Cells,L2886,43.2 / Antigen Recognition by T Cells,43.3 / Cytotoxic T Cells: A Response to Infected Host Cells：細胞毒殺T細胞以CD8協助辨認MHC I呈現之抗原。,43.2 / Antigen Recognition by T Cells：補足抗原處理呈現與T細胞辨認的前提。,官方D。CTL可殺受感染及部分癌細胞，以perforin與granzymes誘發死亡，不是分泌補體進行穿孔；此為後天免疫。分類保留辨認及執行兩個同章最小條目。,"959,960,963,966,967","1008,1009,1012,1015,1016",Codex /root,TCU-112-R2-Q25
TCU-112-Q26,FORMAL,False,D,D,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q26.png,135a248ff1cbd9c5a4489d715766578d8af8921b2aec73bbd947378ca81a71db,L0184,3.3 / Acidification: A Threat to Our Oceans,,,3.3 / Acidification: A Threat to Our Oceans：CO2溶入海水引發酸鹼平衡並降低碳酸根濃度。,無另列最小次條目；重寫CO2／H+／HCO3−／CO3²−平衡方向，D碳酸根減少；化學平衡比廣義氣候變遷更直接。,官方D。增加H+消耗CO3²⁻形成HCO3⁻，使形成CaCO3較困難；不能把海洋酸化直接等同Ca²⁺總量下降，也不能把CO3²⁻和HCO3⁻混為一談。,"53,54","102,103",Codex /root,TCU-112-R2-Q26
TCU-112-Q27,FORMAL,False,B,B,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q27.png,d73553c454fe748de0075be5a6625b2a4ad4eaf31280b741b2722ede20be488e,L0394,6.7 / Cell Junctions,,,6.7 / Cell Junctions：動物細胞間連接的密接、橋粒及間隙連接辨識。,無另列最小次條目；原B有又稱字樣；依119–120橋粒為錨定一類保留層級限制。D的通道不是緊密連接，主分類細胞連接確認。,官方B。橋粒是錨定連接的一類，可聯結承受拉力的細胞；錨定連接不全等於橋粒。D描述的六次單元通道屬間隙連接而非密接；植物壁間連絡為胞間連絲，不沿用錯置名稱。,"119,120","168,169",Codex /root,TCU-112-R2-Q27
TCU-112-Q28,FORMAL,False,B,B,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q28.png,41e1ee04ca8add0b2ef26cc503564128c6a663a92d36c96a419d2faeb308dcaf,L0724,11.3 / Small Molecules and Ions as Second Messengers,,,11.3 / Small Molecules and Ions as Second Messengers：cAMP、Ca²⁺等細胞內第二訊息傳遞及其產消機制。,無另列最小次條目；跨頁A–D齊全；cAMP活化PKA與PDE降解方向核對，B僅常見可溶例子。實際PDF標題含and Ions，保存文字目錄漏字來源差異。,官方B。cAMP活化PKA，phosphodiesterase分解cAMP，並非製造cAMP；第二訊息也不是細胞外第一訊息。B的可水溶、快速擴散適用常見例子，不能概括膜內DAG。文字目錄漏寫and Ions，本輪以實際PDF目錄的Small Molecules and Ions as Second Messengers校正條目，同時保留原文字目錄標題。,"223,224,225","272,273,274",Codex /root,TCU-112-R2-Q28
TCU-112-Q29,FORMAL,False,B,B,112年度釋疑維持B,6,6,1,3,questions/Q29.png,89d576b85689f2e62184cdaae7f824045f1eec736a962754ae35d1e5c0b10bde,L0734,11.4 / Regulation of the Response,,,11.4 / Regulation of the Response：支架蛋白以特定位置聚集訊息蛋白而提升傳遞效率。,無另列最小次條目；原卷為一個共用位置，公告為多個共用位置；教材228明言某些支架可直接活化relay proteins。維持B採計且保存兩個原句版本及頁碼差異。,官方B，釋疑PDF3維持。原卷B寫「一個共用位置」，公告引文改為「多個共用位置」，兩者不可當同一句。不同訊息蛋白依特定位點結合；教材228明寫某些支架蛋白本身可直接活化relay proteins，故不能把C一概判錯。公告所指230頁與本地228頁不同，保留並以本地實際定位分類。,"226,227,228,229,230","275,276,277,278,279",Codex /root,TCU-112-R2-Q29
TCU-112-Q30,FORMAL,False,A,A,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,6,6,1,,questions/Q30.png,b1d00f7037505a8bc2a98adb4a467f9778433a18119562ee756422920c752f89,L1685,26.5 / Molecular Clocks,L1662,26.3 / Phylogenetic Trees with Proportional Branch Lengths,26.5 / Molecular Clocks：以分子替換速率估計分歧時間，並檢查中性假說與校準條件。,26.3 / Phylogenetic Trees with Proportional Branch Lengths：演化樹分枝長度可代表變化量或經校準的時間。,官方A（甲乙丙丁）。分子時鐘須校準，嚴格時鐘受速率差異、選汰及基因差異限制；中性替換較適合。原甲寫「可能」因定向天擇而無法成為可信時鐘，不能擴張成任何選汰都使所有時計方法失效。分枝長度未經定義及校準不能直接當年代。,"561,562,566,567","610,611,615,616",Codex /root,TCU-112-R2-Q30
TCU-112-Q31,FORMAL,False,A,A,112年度釋疑維持A,6,6,1,"3,4",questions/Q31.png,b9c2dd5be294798a160fac88e9235e6af2c9bd8d8ba814bf3cf148fb57f6db60,L1820,28.3 / Rhizarians,"L1794,L1797,L1840",28.1 / Endosymbiosis in Eukaryotic Evolution ; 28.1 / Four Supergroups of Eukaryotes ; 28.5 / Opisthokonts,28.3 / Rhizarians：Paulinella位於SAR的Rhizaria，是具名案例最直接目錄位置。,28.1 / Endosymbiosis in Eukaryotic Evolution：區分初級與次級內共生；28.1 / Four Supergroups of Eukaryotes：以教材四超群框架核對題目分類；28.5 / Opisthokonts：真菌和動物同屬Opisthokonts支援C判讀。,官方A，釋疑PDF3–4維持；科學上A的「次級」有誤。教材印刷608 Fig28.22與Paulinella原始研究支持另一宗初級內共生：宿主取得藍綠菌，不是吞入已具葉綠體的真核藻。第二宗事件不等於次級內共生。公告解釋C時仍寫真菌在Excavata，也與本地四超群圖中Unikonta／Opisthokonts不同。官方採計A照存，不將公告科學敘述當分類真理。,"594,595,596,597,598,599,607,608,609,613","643,644,645,646,647,648,656,657,658,662",Codex /root,TCU-112-R2-Q31
TCU-112-Q32,FORMAL,False,B,B,未列本輪取得的112年度生物釋疑PDF2英文後至4；依同年答案，不宣稱沒有其他未取得公告,6,6,1,,questions/Q32.png,451a411a97f7bb9a25f0525a0b4d298b49ef78cbe674781bdb877627dab94bb7,L1864,29.1 / Adaptations Enabling the Move to Land,L1890,29.3 / Origins and Traits of Vascular Plants,29.1 / Adaptations Enabling the Move to Land：Sporopollenin保護暴露於乾燥環境的綠藻合子，是登陸適應的直接例子。,29.3 / Origins and Traits of Vascular Plants：比較石松與蕨類等無種子維管植物的分類與特徵。,官方B。石松與蕨類是維管植物；無種子植物通常仍需水讓精子到達卵，且苔蘚加無種子維管植物排除種子植物不是完整單系群。合子／孢子耐乾保護與維管束不可混為一個特徵。,"619,620,621,629,630,631","668,669,670,678,679,680",Codex /root,TCU-112-R2-Q32
