題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
TCU-113-Q11,FORMAL,False,C,C,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,3,3,1,,questions/Q11.png,73dc8d9f1d1e5b3fa40cf606f5a36e719e5294c425a4be5ab58e25ce3523fd15,L0744,11.5 / Apoptotic Pathways and the Signals That Trigger Them,,,11.5 / Apoptotic Pathways and the Signals That Trigger Them：胚胎趾間細胞的程序性清除直接屬11.5凋亡途徑與觸發訊號，231圖示趾間細胞。,無另列最小次條目；231圖的趾間清除及229–230程序性死亡直接支持C，並將首稿與選項不一致的分化說法修正為有絲分裂／細胞移動。章11的凋亡最小條目足夠，未額外硬加動物發育章。,採C。趾間組織經細胞凋亡移除，使指趾分離；此處的機制不是降低減數分裂速率，也不是單純停止有絲分裂或將趾間細胞搬到手指。教材示例為小鼠肢芽，用以支持脊椎動物指趾塑形原理，不冒稱為本題人類實驗。,"229,230,231","278,279,280",Codex /root,TCU-113-R2-Q11
TCU-113-Q12,FORMAL,False,A,A,113年度釋疑維持A,3,3,1,2,questions/Q12.png,41153d616d585f88cc915c717568742fe4020b6c9c18880d8872cbb53e29a46c,L2987,44.5 / Homeostatic Regulation of the Kidney,,,44.5 / Homeostatic Regulation of the Kidney：RAAS各器官來源及血壓調節屬44.5腎臟恆定調節，995–996有路徑圖。,無另列最小次條目；同年釋疑維持A，996圖證肝血管收縮素原，腎素與ACE分步。釋疑簡略略去AI不照抄成一步；主題仍44.5完整腎血壓調控，不把所有內分泌腺逐一列次目。,採A，113釋疑維持。肝臟產生血管收縮素原，腎臟近腎絲球細胞釋放腎素形成angiotensin I，再由ACE形成II；腎上腺皮質分泌醛固酮。A把肝來源直接寫成II而錯。D「肺釋放ACE」是簡寫：ACE常位於血管內皮表面，肺循環是重要轉換場所，並非只由肺分泌的游離荷爾蒙。,"994,995,996","1043,1044,1045",Codex /root,TCU-113-R2-Q12
TCU-113-Q13,FORMAL,False,C,C/D,113年度釋疑更正原C為C/D,3,3,1,2,questions/Q13.png,81b2aaa223c6ebc4e0a603118a7c4003f54c75fec5808ef9386eeb800fcce882,L0789,12.3 / The Cell Cycle Control System,,,12.3 / The Cell Cycle Control System：詢問細胞週期檢查點數量，應定位12.3控制系統，保留主要檢查點與額外檢查點之別。,無另列最小次條目；245實看三個重要位置，247另有檢查，原C更正C/D確定。官方引用兩本不同書的版本名稱分列，沒有冒用其頁碼當本地12e；12.3控制系統分類無疑。,原答案C；113釋疑改為C或D均採計。教材245圖12.15標G1、G2、M三個重要檢查點；247另列S期及後期／末期交界的檢查機制，所以「恰有三個」不宜當普遍總數。官方以Campbell Biology Concepts & Connections 10e與Life 12e不同計數口徑採兩選項；這兩本不是本輪本地Campbell Biology 12e，不冒稱已取得或讀完其全文。C/D表示選C或選D均可，不是要求複選。,"244,245,246,247","293,294,295,296",Codex /root,TCU-113-R2-Q13
TCU-113-Q14,FORMAL,False,A,A,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,3,3,1,,questions/Q14.png,87f5d579684b90a5d8939bc7eceeda6c3951fa04dbc099c77e1bdbae2faa1d45,L0708,11.2 / Receptors in the Plasma Membrane,,,11.2 / Receptors in the Plasma Membrane：GPCR、RTK、離子通道型受體的比較直接屬11.2細胞膜受體217。,無另列最小次條目；217的最大家族以人類GPCR為例，RTK屬酶聯受體常見類型，不宣稱兩名完全同義。11.2膜受體可容納選項比較，官方A與範圍註記相容。,採A。教材217明列GPCR為人類最大細胞表面受體家族；RTK與配體門控通道機制不同，胞內受體也非細胞表面家族。題幹省略物種，保留教材以人類為範圍的限定，不宣稱各物種數量排序一律相同。,"217,218,219","266,267,268",Codex /root,TCU-113-R2-Q14
TCU-113-Q15,FORMAL,False,B,B,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q15.png,4b62b1e59d52d2926d950baa2e6cee4871309b3746cc959f93d9f4fd36e142ff,L1244,20.1 / Expressing Cloned Eukaryotic Genes,L0313,6.1 / Microscopy,20.1 / Expressing Cloned Eukaryotic Genes：將螢光蛋白編碼基因導入並在真核細胞表現，對應20.1表現選殖真核基因422；不是用RNA雜交檢測表現的最小條目。,6.1 / Microscopy：6.1顯微術94–95解釋螢光訊號成像與區分細胞。,採B。Brainbow用基因工程使神經細胞表現不同螢光蛋白組合，並非對每個細胞注射多色染料或單靠抗體染色。教材1085圖49.1直接稱四種螢光蛋白隨機組合；原始Livet研究的Cre/lox設計可有三種以上蛋白與多個拷貝。該圖位於49章開頭，並無獨立Brainbow目錄條目；分類以20.1技術與6.1成像為依據，仍保留1085直接例證。,"94,95,422,1085","143,144,471,1134",Codex /root,TCU-113-R2-Q15
TCU-113-Q16,FORMAL,False,C,C,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q16.png,fc2caf37425b728d6c41a84e7b2ddc826852731f53cf2d8a8e66bb12f110dc60,L0381,6.6 / Components of the Cytoskeleton,,,6.6 / Components of the Cytoskeleton：核定位及細胞核周邊支架是中間絲的成分功能，6.6條目113與117直接描述。,無另列最小次條目；113表與117中間絲支架／核纖層為教材直接敘述，C是最佳選項；將「錨定」的教材典型功能與各骨架廣義力學參與分開，6.6成分足夠。,採C。中間絲構成穩定支架，核纖層亦由相關蛋白組成，能維持細胞核等構造位置。微管與微絲同樣有力學和運輸作用，但此題教材直接對應的是中間絲，不能解讀為其他骨架永遠不參與核位置調節。,"113,117","162,166",Codex /root,TCU-113-R2-Q16
TCU-113-Q17,FORMAL,False,D,D,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q17.png,b77d6b00df0d652e0466bc69551a004619ed43782191fd0a1984aaae0d3f2ed9,L3144,47.2 / Gastrulation,L3150,47.2 / Organogenesis,47.2 / Gastrulation：三胚層衍生器官的對應表47.9實在1051的原腸胚形成條目內，因此47.2 Gastrulation為主。,47.2 / Organogenesis：同概念的器官形成1054補足胚層後續如何形成器官。,採D。腎臟主要實質來自中胚層，肝實質上皮源於內胚層，故不能把兩者都當內胚層衍生器官。1051表47.9也列外胚層的神經系統及中胚層的肌肉／骨骼。器官包含多種來源的間質、血管等，部分頭部骨骼有例外；題目是主要胚層歸屬，不能擴張成器官內每個細胞同源。,"1049,1050,1051,1052,1054,1055","1098,1099,1100,1101,1103,1104",Codex /root,TCU-113-R2-Q17
TCU-113-Q18,FORMAL,False,B,B,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q18.png,60fafe532cca464451a035af319bb6b370da3822354ccd902d87f05ff99618a3,L0255,5.3 / Steroids,L2805,42.4 / Cardiovascular Disease,5.3 / Steroids：判斷膽固醇生理功能與類固醇關係，5.3 Steroids直接介紹其骨架與前驅物角色。,42.4 / Cardiovascular Disease：42.4血脂／脂蛋白的內容解釋血中運輸型態，判別B所稱主要型態。,採B。血中膽固醇藉脂蛋白運送，表面有游離膽固醇，核心有膽固醇酯；游離膽固醇並非主要的運輸型態，不能將表面成分當成主要總量。膽固醇與膽汁酸及類固醇激素合成有關。A對維生素D的說法也有簡化：皮膚受UV作用的直接前驅物是7-dehydrocholesterol，形成pre-D3後再轉成D3，不是未修飾的膽固醇一步直接變D。此差異保留，官方採計仍B。,"75,937,938,1001,1011","124,986,987,1050,1060",Codex /root,TCU-113-R2-Q18
TCU-113-Q19,FORMAL,False,D,D,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q19.png,7f36efb68033884b17c5ad1f29e1256e602f078777905e7c67796d4f01d598fa,L3134,47.1 / Fertilization,L3091,46.3 / Gametogenesis,47.1 / Fertilization：精子頂體反應與穿透卵外被屬47.1受精的最小條目1044。,46.3 / Gametogenesis：46.3配子形成1028描述成熟精子的頂體結構與來源。,採D。頂體酵素幫助穿過卵外層，與後續膜融合配合；提供游動能量主要是粒線體，尾部鞭毛負責運動，不能代換頂體功能。題幹的精細胞依頂體構造按成熟精子理解，不把它當發生學中特指尚未成熟的spermatid。,"1028,1044,1045,1046","1077,1093,1094,1095",Codex /root,TCU-113-R2-Q19
TCU-113-Q20,FORMAL,False,D,D,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q20.png,a1d3e7ecb41d46a4b085d410ed4d78e85854c52e26786e9f1f4591a9882fc849,L3225,48.4 / Termination of Neurotransmitter Signaling,"L3231,L3312",48.4 / Neurotransmitters ; 49.5 / Alzheimer’s Disease,48.4 / Termination of Neurotransmitter Signaling：Aricept阻斷乙醯膽鹼分解而延長突觸訊號，最精確為48.4神經傳遞訊號終止1079。,48.4 / Neurotransmitters：神經傳遞物1080–1081辨認acetylcholine；49.5 / Alzheimer’s Disease：49.5阿茲海默症1103提供題目應用背景。,採D。Donepezil（Aricept）可逆抑制acetylcholinesterase，減少乙醯膽鹼水解；不等於直接製造新神經元或治癒阿茲海默症。具名藥物機制以DailyMed仿單11及12.1補足。本地1104對當時治療的概括不當作2026全部治療現況，本題只核對此藥機制。,"1079,1080,1081,1103,1104","1128,1129,1130,1152,1153",Codex /root,TCU-113-R2-Q20
TCU-113-Q21,FORMAL,False,A,A,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q21.png,07cd2aa9169614ef911c1de1b203b71bbfeb591e13e393ab10833d1f6bba0a25,L2329,35.5 / Morphogenesis and Pattern Formation,"L2326,L2495",35.5 / Growth: Cell Division and Cell Expansion ; 38.1 / Seed Development and Structure,35.5 / Morphogenesis and Pattern Formation：GNOM異常造成頂基軸與形態圖式缺陷，35.5形態發生與圖式形成777是核心。,35.5 / Growth: Cell Division and Cell Expansion：不對稱分裂與生長776提供最初極性來源；38.1 / Seed Development and Structure：38.1胚與種子發育828–829定位胚軸及胚根、胚芽。,採A，按嚴重gnom胚突變的題設，無法正常建立莖根的頂基極性。所讀12e正文提供一般圖式與胚發育原理，未直接命名GNOM；Vroemen等原始研究摘要補足專名。研究指出頂基極性可能缺失或反向，但徑向圖式仍可保留，不能把A的極性缺失擴張到所有軸、所有等位基因。,"776,777,778,828,829","825,826,827,877,878",Codex /root,TCU-113-R2-Q21
TCU-113-Q22,FORMAL,False,D,D,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q22.png,57958bfe4db4a5b142c3b6abdf6799dde74ccbcedd28b85d393ae6c20aceeedf,L2557,39.2 / A Survey of Plant Hormones,L2466,37.3 / Fungi and Plant Nutrition,39.2 / A Survey of Plant Hormones：抑制腋芽分枝並促進菌根共生是strigolactones的激素作用，39.2激素概覽中855有專段。,37.3 / Fungi and Plant Nutrition：37.3植物與真菌的互利關係817–818補足根際共生端。,採D。獨腳金內酯參與生長素相關頂端優勢，抑制側枝並促進菌根真菌與根互動；選項中的油菜素類固醇、吉貝素與茉莉酮酸均非這組特徵的最佳答案。846表39.2也列其功能；正文小標Strigolactones並非目錄獨立條目，採實際目錄Survey of Plant Hormones，不虛造ID。,"817,818,846,850,855","866,867,895,899,904",Codex /root,TCU-113-R2-Q22
TCU-113-Q23,FORMAL,False,C,C,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q23.png,12d6398831c4062b54167cf889abe129102c3140a2c205148f5a8a07a39bbce0,L2391,36.4 / Stomata: Major Pathways for Water Loss,L2394,36.4 / Mechanisms of Stomatal Opening and Closing,36.4 / Stomata: Major Pathways for Water Loss：大部分蒸散水分經氣孔離開，36.4水分流失主要途徑796直接回答控制構造。,36.4 / Mechanisms of Stomatal Opening and Closing：同概念氣孔開閉機制797解釋保衛細胞調節孔徑。,採C。保衛細胞以膨壓控制氣孔開閉，氣孔是葉片蒸散的主要調節出口；角質層仍會有少量失水，根的吸水能力也影響整體平衡，但題目直接問蒸散控制構造。,"796,797,798","845,846,847",Codex /root,TCU-113-R2-Q23
TCU-113-Q24,FORMAL,False,B,B,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q24.png,9c17faa008c7aaac0b91a24426af85b94160c0d031d47216f23d585c6db347da,L2596,39.5 / Defenses Against Pathogens,L2599,39.5 / Defenses Against Herbivores,39.5 / Defenses Against Pathogens：植物以化學物質對付感染者，39.5抵抗病原體866為主要條目。,39.5 / Defenses Against Herbivores：同章抵抗草食動物867保留題幹另一類生物威脅。,採B。植物可具有或誘導化學防禦，干擾病原體及草食動物。這不是動物免疫系統的抗體，也不能把所有代謝物都當同一毒素或認為各物種防禦效力相同；兩類威脅均有主次目錄依據。,"866,867,868","915,916,917",Codex /root,TCU-113-R2-Q24
TCU-113-Q25,FORMAL,False,C,C,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q25.png,6e758fbebeccbb0795160bd803cdfac65f3cdb9f0720932a30d013e12340165f,L2453,37.2 / Symptoms of Mineral Deficiency,,,37.2 / Symptoms of Mineral Deficiency：礦物元素移動性與缺乏症狀出現部位，37.2缺礦物質症狀810直接涵蓋。,無另列最小次條目；810–812以植體內營養再分配區分新老器官先出症狀，C成立；37.2缺乏症狀最小項足以涵蓋，不增加僅泛談維管運輸的次章。,採C。可在植物內再移動的營養元素可由老葉運往新生部位，因此缺乏時老部位往往先顯症；移動性低的元素常先影響幼嫩組織。不能把土壤中能否移動與韌皮部再運移混為同一判準。,"810,811,812","859,860,861",Codex /root,TCU-113-R2-Q25
TCU-113-Q26,FORMAL,False,B,B,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q26.png,01b43c1273411f03c55ecbb8441104ab3a04caecfa52fd439a18c2fedfc0e8aa,L2576,39.3 / Photoperiodism and Responses to Seasons,,,39.3 / Photoperiodism and Responses to Seasons：夜間照明打斷暗期而提早開花，對應39.3光週期與季節反應859。,無另列最小次條目；859–861連續暗期中斷促長日植物開花，B最合理；仍保留題中「一定」所省略的條件，未把未知燈光光譜自行指定。分類光週期而非彎曲生長。,採B。在其他條件相近、燈光有效打斷暗期的題設下，結果符合長日／短夜植物；關鍵是連續暗期長度。這不是向光性，夜燈也不能未量光譜就說一定提供遠紅光。題幹「一定」省略溫度等控制條件，保留該推論範圍，不泛化到所有道路植物。,"859,860,861","908,909,910",Codex /root,TCU-113-R2-Q26
TCU-113-Q27,FORMAL,False,A,A,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q27.png,132c3da82cf4397010c46ebb25d8ec033331010e7d8433d40aba18759884c8d9,L0763,12.1 / Distribution of Chromosomes During Eukaryotic Cell Division,,,12.1 / Distribution of Chromosomes During Eukaryotic Cell Division：Cohesin扣住複製後姊妹染色單體，12.1細胞分裂時染色體分配236為最小對應。,無另列最小次條目；236–240支持黏連；S07支持姊妹模板HR而非催化股交換。刪去初稿擬列的327錯配修復次目，是移除不對題的候選分類，沒有刪題或隱藏待審；DNA修復科學關聯仍完整保存。,採A。Cohesin促進姊妹染色單體黏合，並能藉保持模板鄰近支持同源重組修復；它本身不是執行股交換的酵素。原題「凝聚」依cohesion理解，不能混為condensin造成的染色體濃縮。DNA修復端由酵母原始研究補足，未將本地327的錯配／切除修復當成已直接描述cohesin。,"236,240","285,289",Codex /root,TCU-113-R2-Q27
TCU-113-Q28,FORMAL,False,D,D,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q28.png,9f7ae72e6890e57eccaae06a5e22986e84f00b4a0e0302164a311980d969c0c8,L1254,20.2 / Determining Gene Function,,,20.2 / Determining Gene Function：以基因剔除解析功能，20.2 Determining Gene Function426是直接目錄，方法範圍另行說明。,無另列最小次條目；426–427基因功能條目覆蓋剔除用途，S08補經典ES標的機制。D按經典脈絡採計，保留現代方法差異；不把泛稱DNA修復小節當已讀到同源重組的直接證據。,採D，對應經典胚胎幹細胞基因標的的同源重組。Nobel 2007進階資料解釋此經典小鼠技術；本地12e的426–427著重CRISPR/Cas9失能，DNA斷裂後也可能經非同源端接合。故「基因剔除」在現代不一律等於同源重組，官方選項須按經典脈絡理解。,"426,427","475,476",Codex /root,TCU-113-R2-Q28
TCU-113-Q29,FORMAL,False,D,D,未列本輪取得的113年度生物釋疑PDF2下方至3；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q29.png,91854997c9fe36ad38d0ecbfbdfd8713dbec86a05c18418403d1a37b0d27f0b3,L1251,20.2 / Analyzing Gene Expression,L1241,20.1 / Amplifying DNA: The Polymerase Chain Reaction (PCR) and Its Use in DNA Cloning,20.2 / Analyzing Gene Expression：qRT-PCR以RNA表現量為讀出，20.2分析基因表現423及425直接述即時螢光測量。,20.1 / Amplifying DNA: The Polymerase Chain Reaction (PCR) and Its Use in DNA Cloning：20.1 PCR420提供cDNA模板的DNA擴增步驟。,採D。先反轉錄RNA成cDNA，再用PCR即時監測螢光，通常不需每次跑電泳膠；電泳不是qRT-PCR必備偵測。PCR本身擴增DNA，RT才負責RNA轉換。以SARS-CoV-2 RNA作檢測標的並不表示任何一次陽性結果都已校準為絕對病毒量。,"420,421,423,424,425","469,470,472,473,474",Codex /root,TCU-113-R2-Q29
