題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
CMU-108-Q11,FORMAL,False,C,C,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,3,3,4,,questions/Q11.png,3856d2bcac511f1249f4f3304ebddbe05329ec7e0d7674a039fc5e561d022403,L1685,26.5 / Molecular Clocks,L1662,26.3 / Phylogenetic Trees with Proportional Branch Lengths,26.5 / Molecular Clocks：分子時鐘以累積序列差異估計分化時間，中性差異較能代表持續累積。,26.3 / Phylogenetic Trees with Proportional Branch Lengths：以分支長度表示序列變化或校準時間的親緣樹，是題述化石年代與分支長度相關的資料呈現。,依中性突變累積的分子鐘推估分化，採C。不同基因、類群的速率可不同，仍需校準；非同義替換不是一律中性，分子時鐘也不是絕對均速的精確年表。,"561,562,566,567","610,611,615,616",Codex /root,CMU-108-R2-Q11
CMU-108-Q12,FORMAL,False,D,D,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,3,3,4,,questions/Q12.png,1afb9bba299e99b6a9c67326d609fda51751f46314cfb60087c540fe7573704a,L0456,7.4 / Cotransport: Coupled Transport by a Membrane Protein,L0450,7.4 / The Need for Energy in Active Transport,7.4 / Cotransport: Coupled Transport by a Membrane Protein：H+順梯度流動與磷酸鹽逆梯度同向搬運，是共同運輸中的同向運輸。,7.4 / The Need for Energy in Active Transport：質子梯度由主動運輸建立，為次級運輸提供能量。,H+順梯度帶動磷酸鹽逆梯度入胞，採D共同運輸(cotransport)，其同向形式可稱symport；原選項C是active transport的較廣類型，並非寫secondary active transport。共同運輸蛋白本身不必直接水解ATP。,"137,138","186,187",Codex /root,CMU-108-R2-Q12
CMU-108-Q13,FORMAL,False,B,B,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,4,4,4,,questions/Q13.png,9f6a685a79ac6c9f27fc1da2e36d64226e2a2c51dfdf2f57603a0ed5a1361d10,L1465,23.4 / Natural Selection: A Closer Look,,,23.4 / Natural Selection: A Closer Look：中間表型生存較佳而兩端受排除，是穩定化選擇。,無另列最小次條目；按表型分布及選汰方向判別，避免把穩定化等同平衡選擇。,中間表型具有較高適合度，採B的stabilizing selection；不是維持多種等位基因的balancing selection，也不是稀少型優勢的頻率依賴選擇。,"497,498","546,547",Codex /root,CMU-108-R2-Q13
CMU-108-Q14,FORMAL,False,D,D,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,4,4,4,,questions/Q14.png,a2fc496737538a6c739bb8aeba32a8d7af5b8f60308bfa8c4c859859ae9b51c5,L2469,"37.3 / Epiphytes, Parasitic Plants, and Carnivorous Plants",L3601,54.1 / Exploitation,"37.3 / Epiphytes, Parasitic Plants, and Carnivorous Plants：能光合作用但從宿主取得水與礦物質的植物屬半寄生植物。",54.1 / Exploitation：寄生是此資源關係在群集交互作用中的類型。,可自行光合、仍取用宿主水分礦物質，採D的hemiparasite；C寄生植物為較廣類別。附生植物只是附著位置，不能替代營養依賴的寄生判定。,"818,819,1219,1220","867,868,1268,1269",Codex /root,CMU-108-R2-Q14
CMU-108-Q15,FORMAL,False,A,A,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,4,4,4,,questions/Q15.png,d4c222b7cf8221cc121bf11e7250e15fecb82f0adc457b1d1e50d0d097301c1b,L3493,52.2 / General Features of Terrestrial Biomes,L2349,36.1 / Shoot Architecture and Light Capture,52.2 / General Features of Terrestrial Biomes：森林的垂直分層使樹冠集中接受光照，回答主要光合作用位置。,36.1 / Shoot Architecture and Light Capture：莖葉構造與排列決定截光，是樹冠光合優勢的功能連結。,森林樹冠通常得到最多光並集中葉面，題設採A。此為一般森林分層推論，不是聲稱任何季節、林型與每一片葉的光合速率都必然最高。,"785,786,1172,1174","834,835,1221,1223",Codex /root,CMU-108-R2-Q15
CMU-108-Q16,FORMAL,False,E,E,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,4,4,4,,questions/Q16.png,86b4e172f91a21430ef675735de1dd85e71f3af5d7dc70a852d7a68f920bd9a3,L1085,17.5 / Types of Small-Scale Mutations,L0911,14.4 / Recessively Inherited Disorders,17.5 / Types of Small-Scale Mutations：β-globin單一鹼基替換使谷胺酸改為纈胺酸，是錯義替換。,14.4 / Recessively Inherited Disorders：鐮刀型血球疾病是這種分子改變的遺傳性狀實例。,胺基酸Glu變Val而非終止密碼或閱讀框位移，採E的missense mutation。分子突變類型為主，疾病遺傳為次，不引入題目未問的治療推論。,"285,286,357,358,359","334,335,406,407,408",Codex /root,CMU-108-R2-Q16
CMU-108-Q17,FORMAL,False,A,A,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,4,4,4,,questions/Q17.png,0ce95963893c81cd49106f4ab03b6193946b8c438d0bae63809c5a6c3867e48b,L0974,15.4 / Human Conditions Due to Chromosomal Alterations,L0948,15.2 / X Inactivation in Female Mammals,15.4 / Human Conditions Due to Chromosomal Alterations：男性細胞有一個Barr body，典型對應多一條X染色體的XXY。,15.2 / X Inactivation in Female Mammals：X染色體失活解釋Barr body數量與X數的關係。,按考題典型核型推論XXY Klinefelter，採A；Barr body數通常為X染色體數減一。這是題設推理，單憑此現象不替代實際核型診斷或排除嵌合情況。,"300,301,308,309","349,350,357,358",Codex /root,CMU-108-R2-Q17
CMU-108-Q18,FORMAL,False,D,D,維持原答案D,4,4,4,7,questions/Q18.png,dfe647504a957e97d0e41525530407e1513e45bea2437f8906f7ffc0c9d6b95d,L1573,25.3 / The Origin of Multicellularity,"L1570,L1576",25.3 / The First Single-Celled Organisms ; 25.3 / The Colonization of Land,25.3 / The Origin of Multicellularity：考題以氧氣環境與多細胞動物演化的時間框架判別較早可行時段。,25.3 / The First Single-Celled Organisms：早期單細胞生命與氧氣變化提供前史比較；25.3 / The Colonization of Land：登陸條目用於排除把較晚陸域演化當作最早門檻。,官方採D寒武紀，釋疑以早期足夠氧氣的假想可生存條件解釋，並非哺乳類實際起源年代。Campbell12印刷535–536討論寒武紀及氧氣假說；原題未給物種、氧分壓與食物，不能證明現代哺乳類都能在當時存活。官方引Global11印刷590，與本地12頁碼分開。,"533,534,535,536,537","582,583,584,585,586",Codex /root,CMU-108-R2-Q18
CMU-108-Q19,FORMAL,False,E,E,維持原答案E,4,4,4,"7,8",questions/Q19.png,a726fca717d578d1d5aecc9d8e54cc31fdd880890b8ece421bfb342e2d50d71d,L2870,43.1 / Innate Immunity of Vertebrates,,,43.1 / Innate Immunity of Vertebrates：肥大細胞釋放組織胺，早期引發血管變化與發炎反應。,無另列最小次條目；在同一發炎最小條目內可解釋答案並保留官方概括用語的範圍差異。,採E的mast cell與histamine。巨噬細胞等也釋出細胞激素參與發炎；官方用語若把mast cell統稱主要吞噬細胞，須與教材主要吞噬細胞的中性球、巨噬細胞分開。釋疑圖跨PDF7與8，兩頁都保留。,"954,955,956,957","1003,1004,1005,1006",Codex /root,CMU-108-R2-Q19
CMU-108-Q20,FORMAL,False,B,B,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,5,5,4,,questions/Q20.png,3e2adb6efcf966673c0844e36ee01eccc19e7747d47f990bef01429055a29ea0,L3601,54.1 / Exploitation,L2469,"37.3 / Epiphytes, Parasitic Plants, and Carnivorous Plants",54.1 / Exploitation：寄生可依寄生者位於宿主體內或表面區分，不限於動物。,"37.3 / Epiphytes, Parasitic Plants, and Carnivorous Plants：植物寄生的水分與養分取得方式補足跨界例子。",採B，植物及動物都可有體外、體內寄生者。植物體內寄生以Pilostyles原始研究補證；不能把symbiosis一律譯為互利，也不能認為所有寄生者都必有媒介或僅一宿主。無葉綠素且取宿主營養並不等於腐生。,"818,819,1217,1218,1219,1220","867,868,1266,1267,1268,1269",Codex /root,CMU-108-R2-Q20
CMU-108-Q21,FORMAL,False,E,E,維持原答案E,5,5,4,8,questions/Q21.png,7fb4165756208102dd76378e55aa0f14c48683583fb6eb6cfaca4a6c93a085a0,L3620,54.2 / Species with a Large Impact,"L3611,L3623",54.2 / Species Diversity ; 54.2 / Bottom-Up and Top-Down Controls,54.2 / Species with a Large Impact：關鍵捕食者會透過食物網對當地群集物種組成產生不成比例的影響。,54.2 / Species Diversity：物種多樣性界定分析對象；54.2 / Bottom-Up and Top-Down Controls：自上而下控制連結捕食者與營養階層。,官方採E並以local population層級解釋。科學上多物種多樣性屬群集，單一族群不是物種豐富度單位；題目英文local population照留。捕食者效應有情境與尺度依賴，不是所有研究皆有全球至當地的固定大小排序。,"1222,1225,1226,1227","1271,1274,1275,1276",Codex /root,CMU-108-R2-Q21
CMU-108-Q22,FORMAL,False,C,C,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,5,5,4,,questions/Q22.png,3662bf6bfc6b1aae408788c0e3ea64e4772e654efdad03de5869b8f5f946ab24,L0984,15.5 / Inheritance of Organelle Genes,L0362,6.5 / The Evolutionary Origins of Mitochondria and Chloroplasts,15.5 / Inheritance of Organelle Genes：粒線體有自身基因並編碼部分蛋白與RNA，應依胞器基因內容判斷。,6.5 / The Evolutionary Origins of Mitochondria and Chloroplasts：粒線體及葉綠體的構造與遺傳半自主性補充背景。,哺乳類粒線體DNA約16.5kb、37個基因，含13個蛋白基因、22個tRNA、2個rRNA；原題約40為近似。採C，若ribosomal genes指rRNA基因，聲稱沒有即錯；若指核糖體蛋白基因則語義不同，原題用詞照留。Campbell給分類框架，具體數目由Cooper及Brown教材補證。,"109,110,311","158,159,360",Codex /root,CMU-108-R2-Q22
CMU-108-Q23,FORMAL,False,B,B,維持原答案B,5,5,4,8,questions/Q23.png,9b0c264e10ad0ca7398d634360e2930abae76270fff5cfae27a9720a42ab9484,L2998,45.1 / Intercellular Information Flow,L0698,11.1 / Local and Long-Distance Signaling,45.1 / Intercellular Information Flow：胰島素進入血液到遠端作用，是內分泌訊號的運送方式。,11.1 / Local and Long-Distance Signaling：細胞訊號章的局部與長距離傳訊為上位分類。,胰島素透過循環傳遞到標的細胞，採B endocrine。A intercellular為更廣類型；是否有受體或回饋不會把題述遠端作用改成autocrine。E原題把synaptic signaling譯為共分泌，通常稱突觸傳訊；原題仍照存。,"215,216,1000,1001","264,265,1049,1050",Codex /root,CMU-108-R2-Q23
CMU-108-Q24,FORMAL,False,E,E,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,5,5,4,,questions/Q24.png,fea9ebc1f4b244d672ec4c0588f418af69d91c22d2afbfe810b6f1fd895030b3,L1586,25.4 / Mass Extinctions,,,25.4 / Mass Extinctions：辨認顯生宙五次大型滅絕事件及其地質時段。,無另列最小次條目；依事件對應時段即可分類及作答，來源年代差異不刪改。,五大滅絕為奧陶紀末、晚泥盆紀、二疊紀末、三疊紀末及白堊紀末；不包括石炭紀末，採E。原題給的近似古老年代仍保留，不以新的年代估計默改題文。,"540,541,542","589,590,591",Codex /root,CMU-108-R2-Q24
CMU-108-Q25,FORMAL,False,A,A,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,5,5,4,,questions/Q25.png,73be47d1b2247b96c665b3ba346c41c13535ac5b8af290ce3af807308fedf611,L1639,26.1 / Applying Phylogenies,L1418,22.3 / Biogeography,26.1 / Applying Phylogenies：將親緣樹與地理分布合用以重建族群歷史，對應親緣樹應用。,22.3 / Biogeography：生物地理條目補充歷史事件與地理分布的連結。,採A phylogeography，重點為遺傳譜系的空間及歷史分布。Biogeography較廣；本地目錄沒有獨立Phylogeography葉條目，使用26.1親緣樹應用搭配22.3生物地理，並列Knowles定義補證。,"482,483,555,556,557","531,532,604,605,606",Codex /root,CMU-108-R2-Q25
CMU-108-Q26,FORMAL,False,D,D,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,5,5,4,,questions/Q26.png,71c2b607914b47774c2c4b2f7ee1a384f51e4c7dabc7e17590fa216893e9f24d,L0333,6.3 / The Nucleus: Information Central,L0381,6.6 / Components of the Cytoskeleton,6.3 / The Nucleus: Information Central：核纖層支撐核膜內側並維持細胞核形狀。,6.6 / Components of the Cytoskeleton：中間絲類核纖層蛋白的結構角色連結細胞骨架。,核纖層受損可直接破壞核形狀與支撐，採D。它不是核孔封閉開關，也不等於組蛋白或DNA本身被分解。,"102,103,113,114,117","151,152,162,163,166",Codex /root,CMU-108-R2-Q26
CMU-108-Q27,FORMAL,False,D,D,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,6,6,4,,questions/Q27.png,4932027089a6e737a8b40a811f575d6d1b23553c30bd0ffbcc2329ce221fa758,L1445,23.2 / The Hardy-Weinberg Equation,L1442,23.2 / Gene Pools and Allele Frequencies,23.2 / The Hardy-Weinberg Equation：由當代等位基因頻率計算隨機交配下一代的2pq。,23.2 / Gene Pools and Allele Frequencies：先從基因型人數推導p與q，而不是直接用目前異型合子比例。,50個體中25AA、10Aa、15aa，p=(50+10)/100=0.6，q=0.4；隨機交配且無其他改變頻率的因素時，下一代Aa=2pq=0.48，採D；目前10/50=0.20不是下一代答案。,"490,491,492,493","539,540,541,542",Codex /root,CMU-108-R2-Q27
CMU-108-Q28,FORMAL,False,B,B,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,6,6,4,,questions/Q28.png,2822ced7bd1738ff8eccd2c54f230feb5dc0978004f8c8c6fca9fb96560ef698,L2292,35.2 / Different meristems generate new cells for primary and secondary growth,L2303,35.3 / Primary Growth of Shoots,35.2 / Different meristems generate new cells for primary and secondary growth：植株長高主要在頂端分生組織形成新的伸長區，既有樹幹位置不按總高同比上移。,35.3 / Primary Growth of Shoots：根與莖的初生生長提供頂端生長位置的具體機制。,原先距地1m的樹幹記號按題設仍約1m，採B。樹皮增粗、裂解或脫落可改變記號可見性，但不是因樹長高而按比例升高。主條目Concept35.2在真實目錄沒有再列子條目，可作最小終端概念。,"766,767,769,770","815,816,818,819",Codex /root,CMU-108-R2-Q28
CMU-108-Q29,FORMAL,False,E,E,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,6,6,4,,questions/Q29.png,995461cd104cec8c9755f0733fd853a4df00a101e916c6bfc6ed82aa46f46632,L0343,6.4 / The Endoplasmic Reticulum: Biosynthetic Factory,,,6.4 / The Endoplasmic Reticulum: Biosynthetic Factory：平滑內質網參與藥物與毒物解毒，肝細胞相應結構發達。,無另列最小次條目；解毒是平滑內質網的直接正文功能，無需增加肝臟整體消化分類。,採E smooth ER；粗糙內質網主要與分泌/膜蛋白生產相關，高基氏體處理和分送，不是題述主要解毒部位。,"104,105","153,154",Codex /root,CMU-108-R2-Q29
CMU-108-Q30,FORMAL,False,C,C,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,6,6,4,,questions/Q30.png,d81c3a6ad3479a3f832cb4228b7ed644fa2f5a4e2c5ec4347ed4003c81e1cc68,L0773,12.2 / The Mitotic Spindle: A Closer Look,L0381,6.6 / Components of the Cytoskeleton,12.2 / The Mitotic Spindle: A Closer Look：微管動態受阻使有絲分裂紡錘體無法正常移動染色體。,6.6 / Components of the Cytoskeleton：微管的tubulin組成與動態不同於肌動蛋白及中間絲。,依題設tubulin聚合受抑，最直接阻礙染色體分離，採C；其他動作常依賴肌動蛋白或中間絲。僅按題設藥理機制判斷，不延伸臨床劑量與用藥建議。,"113,114,240,241,242","162,163,289,290,291",Codex /root,CMU-108-R2-Q30
CMU-108-Q31,FORMAL,False,B,B,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,6,6,4,,questions/Q31.png,9be65dcdee2d3528215579114f1adde44258c1e97c28c388369277b61992ddd1,L0724,11.3 / Small Molecules and Ions as Second Messengers,,,11.3 / Small Molecules and Ions as Second Messengers：磷酸二酯酶分解cAMP，抑制此酶使第二訊使的清除降低。,無另列最小次條目；以第二訊使降解機制完成分類；明示日常飲用效果不能由此考題推出。,採B，cAMP較易累積；不必假設受體、G蛋白或腺苷酸環化酶數量增加。題設以咖啡因抑制PDE作機制假設；原始研究顯示PDE抑制濃度與其他反應可不同，不能直接把一般喝咖啡的主要效應等同此路徑。,"223,224,225","272,273,274",Codex /root,CMU-108-R2-Q31
CMU-108-Q32,FORMAL,False,A,A,維持原答案A,6,6,4,"8,9",questions/Q32.png,006158c019a946a3782f716cfa09f3a935485cc0cbb6710c9abb46044dc6e414,L0575,9.3 / The Citric Acid Cycle,"L0614,L0588",9.6 / Regulation of Cellular Respiration via Feedback Mechanisms ; 9.4 / An Accounting of ATP Production by Cellular Respiration,9.3 / The Citric Acid Cycle：檸檬酸是檸檬酸循環中間產物，官方採計依其進入能量代謝的意圖。,9.6 / Regulation of Cellular Respiration via Feedback Mechanisms：檸檬酸與ATP回饋調控糖解，必須保留抑制PFK的教材機制；9.4 / An Accounting of ATP Production by Cellular Respiration：氧化磷酸化說明最終ATP供應。,官方採A並在釋疑引入細胞成長及ATP需求增加的條件；原題未交代這些條件。Campbell指出累積檸檬酸可抑制PFK，不能由添加檸檬酸必然推出產ATP增加；實際取決於運輸、濃度、pH與代謝狀態。官方答案A與此條件不足分開保存，不擅改官方採計，也不把官方解釋當成受控實驗結果。,"172,173,177,178,183,184","221,222,226,227,232,233",Codex /root,CMU-108-R2-Q32
CMU-108-Q33,FORMAL,False,A,A,維持原答案A,6,6,4,9,questions/Q33.png,772f18b4c185ffce7706c8cf2bbcd9f3d66c1a960b9d1a475f60f892e7af962f,L2596,39.5 / Defenses Against Pathogens,,,39.5 / Defenses Against Pathogens：水楊酸參與系統性獲得抗性，移除訊號會削弱防禦。,無另列最小次條目；只以水楊酸防禦機制支持A，避免將多個不同層級結果混為必然。,假想病毒能分解水楊酸，會削弱SAR而使感染更嚴重，採A。不能由此推出所有植物必滅絕，也不能由未滅絕推得病毒宿主範圍；官方對E的延伸說法與直接機制分開。,"866,867","915,916",Codex /root,CMU-108-R2-Q33
CMU-108-Q34,FORMAL,False,C,C,維持原答案C,7,7,4,9,questions/Q34.png,acf982b006fe6d5d753bfa2e9c197165d032b7b8b16f32ccb1d1f0c2e0e0d636,L1261,20.3 / Cloning Plants: Single-Cell Cultures,"L2332,L1120",35.5 / Gene Expression and the Control of Cell Differentiation ; 18.2 / Differential Gene Expression,20.3 / Cloning Plants: Single-Cell Cultures：由成熟細胞再生成植株的克隆實驗顯示基因組仍可支持多種分化命運。,35.5 / Gene Expression and the Control of Cell Differentiation：植物細胞分化條目提供發育背景；18.2 / Differential Gene Expression：差異基因表現解釋保留同一基因組卻有不同細胞功能。,採C，許多已分化植物細胞保留全套遺傳資訊，可在適當條件再生；不表示每種成熟細胞永遠都能再生。官方引第11版印刷461，本地12版實據為428–429，兩版頁碼不混用。,"370,371,428,429,778","419,420,477,478,827",Codex /root,CMU-108-R2-Q34
CMU-108-Q35,FORMAL,False,A,A,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,7,7,4,,questions/Q35.png,17bd8ac349b3a1afe760005176cc7e1b04191f239a1518fdd717d2bf044bd251,L2486,38.1 / The Angiosperm Life Cycle: An Overview,"L2483,L2495",38.1 / Methods of Pollination ; 38.1 / Seed Development and Structure,38.1 / The Angiosperm Life Cycle: An Overview：花粉到達柱頭、萌發並長管到珠孔、再雙受精，是被子植物生活史順序。,38.1 / Methods of Pollination：授粉條目判別花粉到柱頭的起點；38.1 / Seed Development and Structure：種子發育承接受精後的胚與胚乳。,採A：授粉→花粉萌發/花粉管生長→經珠孔→雙受精。巴西堅果與傳粉者的共用背景完整保留為題設，不把背景每一生態敘述冒稱已由教材確認。,"825,826,827,828","874,875,876,877",Codex /root,CMU-108-R2-Q35
